Timestamp,Data Operator Initials,Q1,Q2,Q3,Q4,Q5(a),Q5(b),Q5(c),Q6,Q7,Q8,Q9,Q10(a),Q10(b),Q10(c),Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27
9/15/2024 15:20:14,gp,2,0,8,3,0,0,0,2,2,2,"1,2,3,4,5,6",0,0,0,1,5,4,6,2,2,9,8,2,1,1,0,6,4,hornby,2,
9/15/2024 15:19:18,YA,3,0,8,5,9,9,9,1,2,2,"1,2,3,4,5,6",9,9,9,1,3,1,1,1,1,9,3,2,4,1,4,4,3,Rolleston,5,
9/15/2024 15:18:48,GO,1,5,8,5,1,1,4,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,2,9,4,1,4,9,4,4,1,Riccarton,5,
9/15/2024 15:18:26,gp,1,5,"2,3,4,5,6",1,7,5,8,2,1,2,"1,2,3,4,",8,7,7,1,6,2,"1,3,4",1,1,8,2,1,6,9,4,6,1,waltham,2,i really like receiving bread and wine for communion that is why I visit st Theresa's church
9/15/2024 15:17:40,YA,5,0,0,0,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,0,6,2,0,2,1,9,5,2,6,3,0,0,3,0,5,
9/15/2024 15:17:36,MT,1,5,8,5,5,1,5,1,2,2,"1,2,3,4,5,6",9,9,9,1,5,4,4,2,2,9,3,2,4,9,4,4,1,Riccarton,5,
9/15/2024 15:17:32,GO,1,2,8,2,4,1,6,2,2,2,"1,2,3,4",9,8,9,2,3,4,6,2,2,9,3,1,2,9,2,2,1,riccarton,5,
9/15/2024 15:16:30,gp,3,6,"1,4,5",4,6,7,8,2,1,2,"1,2,3,4,5,6",9,9,9,1,4,2,4,2,0,9,8,1,5,8,4,1,4,hei hei,2,
9/15/2024 15:16:20,KL,3,0,8,5,3,7,5,1,2,2,"1,2,3,4,5",8,8,8,1,1,2,6,1,1,6,3,1,4,1,2,4,4,1,rolleston,0
9/15/2024 15:16:15,GO,2,0,8,3,1,2,1,2,2,2,"1,2,3,4,5",9,9,9,3,5,4,6,2,1,9,4,2,4,9,4,1,3,Upper riccrton,5,
9/15/2024 15:15:32,YA,2,5,5,1,8,8,8,2,2,2,"1,2,3,4,5",8,8,8,3,2,4,4,1,2,8,4,1,4,9,2,6,1,Upper Riccarton,5,
9/15/2024 15:15:31,MT,2,0,5,4,7,7,7,2,2,2,"1,2,3,4",9,9,9,1,2,4,6,1,1,8,3,2,6,9,4,2,3,Riccarton,5,
9/15/2024 15:15:24,gp,3,0,"3,4,5",3,2,8,2,1,2,2,"1,2,3,4,5",5,8,6,1,4,1,6,1,2,6,5,2,3,1,4,3,3,sockburn,2,
9/15/2024 15:15:00,GO,1,3,8,5,9,9,9,2,2,2,"1,2,3,4,5",9,9,5,3,6,1,6,2,2,9,7,2,5,1,4,3,4,Burnside,5,
9/15/2024 15:14:54,KL,1,5,8,1,1,1,1,2,2,2,"1,2,3,4",9,5,9,1,2,4,4,2,1,8,2,2,2,10 east timor,4,1,2,ilam,5,0
9/15/2024 15:14:06,GP,2,6,"4,6",5,9,9,9,2,1,1,"1,2,4,5,6",8,9,5,1,5,3,6,1,1,9,6,1,5,1,4,5,3,HEI HEI ,2,ST B MASS IS IDEAL OTHER MASSES ARE BECOMING TOO Large
9/15/2024 15:13:56,MT,2,6,8,2,7,0,0,2,2,2,"1,3,4",8,0,0,1,1,4,6,2,2,6,4,1,6,9,2,2,1,Avonhead,5,
9/15/2024 15:13:49,Go,1,5,8,2,9,8,9,2,2,2,7,9,9,9,1,5,4,4,1,1,9,3,1,6,9,4,2,7 working visa,Central ChCH,5,
9/15/2024 15:13:47,YA,2,0,8,3,4,5,4,2,2,2,"1,2,3,4",5,4,7,1,2,4,4,1,1,6,1,1,4,7,1,4,2,Halswell,5,
9/15/2024 15:13:28,KL,1,4,8,1,2,2,7,2,2,2,"1,2,3",8,8,8,1,2,4,1,1,2,8,2,2,5,9,4,4,1,horby,3,0
9/15/2024 15:12:35,GP,,0,8,1,3,0,0,2,2,2,"1,2,3,4,5,6",8,8,7,1,3,4,4,2,1,8,6,2,6,7,4,2,1,BROOMFIELD,2,
9/15/2024 15:12:09,KL,1,4,8,1,7,9,9,2,2,2,"1,2,3,4,5",8,8,8,2,2,3,4,2,1,9,3,2,4,9,4,5,1,hornby,3,0
9/15/2024 15:12:05,GO,2,0,8,2,0,0,0,1,2,2,7,0,0,0,1,1,4,6,2,2,8,5,2,6,9,4,1,3,Woodend,5,
9/15/2024 15:11:41,MT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,1,Avonhead,0,
9/15/2024 15:11:38,GP,2,0,"2,4",1,9,9,5,1,2,2,"1,2,3,4,",9,9,9,1,3,2,"1,4",1,1,9,2,1,4,9,4,6,1,AVONSIDE,2,
9/15/2024 15:11:35,YA,3,0,8,2,1,4,1,2,2,2,"1,2,3,4,5",6,6,7,1,2,4,5 Radio,2,2,7,4,1,4,7,4,6,1,Halswell,5,Are there any church group for families with older school age children? Can't seem to find it.
9/15/2024 15:10:51,GO,1,5,5,3,9,5,5,1,2,1,"1,2,3,4",9,6,9,1,5,4,4,2,1,9,3,1,2,10 Ghanian,4,1,2,Ilam,5,
9/15/2024 15:10:45,KL,1,4,"4,5",1,9,8,8,1,2,2,"1,2,3,4",9,9,9,1,,5,"1,4,5",1,1,9,1,1,2,1,2,2,1,hilmorton,5,0
9/15/2024 15:09:59,MT,2,0,8,2,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,1,5,4,6,2,1,9,3,2,4,9,3,2,1,Hei Hei,5,More seats on the sides please
9/15/2024 15:09:54,GP,1,5,8,1,5,4,2,2,2,2,"1,2,3,4,5",6,7,7,2,3,4,"1,4",1,2,6,3,1,0,9,2,2,1,SOCKBURN,2,
9/15/2024 15:09:20,KL,2,0,8,1,0,0,0,1,2,2,"1,2,3,4,5",9,0,0,1,3,4,4,1,2,9,5,2,5,5,2,6,1,riccarton,5,0
9/15/2024 15:09:18,YA,2,0,8,2,1,3,2,2,2,2,"1,2,3,4,5",8,8,8,1,1,4,6,2,2,7,4,2,4,7,4,6,1,Halswell,5,
9/15/2024 15:08:28,GO,1,5,8,2,7,1,5,2,1,1,"1,2,3",9,9,8,1,6,4,"1,4",1,1,9,2,1,2,9,4,1,2,Ilam,5,
9/15/2024 15:08:04,KL,2,2,8,1,0,0,9,1,2,2,"1,2,3,4,5",9,0,0,1,1,4,"1,2,3,4,5",2,2,9,3,1,5,5,1,6,1,riccarton,5,0
9/15/2024 15:07:38,MT,2,0,4,4,0,0,0,2,2,2,"1,2,3,4",9,9,9,1,1,4,4,2,2,9,6,2,5,7,1,1,3,Sockburn,5,
9/15/2024 15:07:28,GO,2,0,8,1,4,1,4,2,2,2,"1,2,3",9,8,8,1,1,4,6,2,2,8,2,2,2,9,4,0,1,Wigram,5,
9/15/2024 15:07:15,YA,3,3,2,2,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,3,6,4,6,2,2,9,7,0,1,10 Egyptian,4,2,4,Burnside,5,
9/15/2024 15:06:05,GO,2,0,8,2,1,1,1,2,2,2,7,7,5,7,1,3,4,6,2,2,6,4,1,6,10 Korean,4,3,1,Ilam,5,
9/15/2024 15:05:35,KL,5,0,"4,6",4,0,0,9,2,1,1,"1,2,3,4,5",9,0,0,1,5,3,1,1,1,7,7,2,5,1,4,0,6,fendalton,5,0
9/15/2024 15:05:24,MT,1,1,8,2,1,1,1,2,2,2,"1,2,5",5,5,5,1,2,4,6,2,1,6,3,2,1,10 Vietnamese,4,6,2,Upper Riccarton,5,
9/15/2024 15:05:08,YA,2,0,7 KPF mission Ministry,5,0,0,0,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,2,9,5,2,6,9,3,2,1,Yaldhurst,5,
9/15/2024 15:04:55,GO,1,1,8,1,0,0,9,2,1,2,7,9,0,0,1,4,4,3,2,2,9,2,1,5,9,4,6,6,Riccarton,5,
9/15/2024 15:04:09,KL,2,3,5,2,7,2,7,2,2,2,"1,3,4",6,7,5,1,2,4,0,2,2,5,5,1,6,9,1,1,1,riccarton,5,0
9/15/2024 15:03:50,GO,1,5,8,6,0,7,0,2,2,2,"1,2,3,4",7,7,9,1,0,4,4,2,2,9,3,2,2,9,4,2,1,Riccarton,5,
9/15/2024 15:02:48,KL,2,5,5,2,7,0,0,2,2,2,"1,3,4",0,0,7,1,2,1,4,2,1,7,1,1,3,9,0,6,2,riccarton,4,0
9/15/2024 15:02:46,MT,2,0,8,4,7,7,7,1,2,2,1,7,7,8,1,2,4,6,2,1,7,5,1,4,9,3,6,1,Hornby,5,
9/15/2024 15:02:37,YA,4,4,"1,2",1,1,1,7,2,1,1,"1,2,3,4",7,7,8,2,5,1,4,1,1,7,2,1,2,9,4,2,1,Wigram,5,
9/15/2024 15:02:25,GP,1,5,8,1,5,5,2,2,2,2,"1,2,3,4,5",7,8,7,2,3,4,"1,4",1,2,7,4,2,2,9,4,2,1,BUCHANANS SOCKBURN,2,
9/15/2024 15:02:08,GO,2,0,7 couples for christ,3,9,9,9,1,2,1,"1,2,3,4",9,9,9,1,2,1,4,1,2,7,4,1,4,9,4,3,1,3,Hei Hei,5
9/15/2024 15:01:21,KL,1,5,8,1,1,1,1,2,2,2,"1,2,3,4",4,2,5,1,1,4,6,2,2,5,2,1,6,9,2,1,1,riccarton,5,0
9/15/2024 15:00:39,GP,5,0,8,6,1,5,1,2,2,2,"1,2,3,4",7,9,7,1,5,4,6,2,2,7,5,1,1,1,4,5,1,SOCKBURN,2,
9/15/2024 15:00:13,GO,3,0,1,0,1,0,0,0,0,0,"1,5,6",1,0,0,1,0,0,6,1,1,1,2,1,3,9,1,0,1,0,3,
9/15/2024 15:00:07,KL,1,2,6,2,0,0,0,1,1,1,0,0,0,0,1,3,4,0,1,2,0,3,2,5,0,0,0,0,0,0,0
9/15/2024 15:00:03,YA,2,0,7 couples for Christ,1,5,7,9,2,1,2,"1,2,3,4,5",9,9,9,2,6,4,"2,4",1,1,9,5,1,6,9,4,6,1,Springston Selwyn,5,
9/15/2024 14:59:14,MT,2,0,7 Talks,4,1,3,3,2,2,2,"1,4,5",6,6,6,1,1,1,6,1,2,4,6,1,5,1,4,4,1,Avonhead,4,
9/15/2024 14:58:53,KL,2,0,0,3,5,9,6,2,2,1,"1,3,4,5",9,9,9,1,1,4,4,1,1,9,4,2,2,9,4,1,2,upper riccarton,5,0
9/15/2024 14:58:12,GP,3,0,8,4,0,5,0,2,2,2,"1,2,3,4,5",8,9,8,1,1,4,6,2,2,9,0,1,4,0,4,0,0,0,2,
9/15/2024 14:57:50,YA,2,0,7 couples for Christ,0,9,5,8,1,1,2,"1,2,3,4,5",9,9,9,2,5,4,0,1,1,0,5,2,6,9,3,6,1,Springston,5,
9/15/2024 14:57:31,KL,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2024 14:56:50,KL,2,0,7 altar serving and altar serving training,5,9,9,6,2,2,2,"1,2,3,4",8,9,9,1,6,2,"1,4",1,1,9,3,1,2,1,4,4,1,chchc central,5,0
9/15/2024 14:56:26,GO,1,5,8,1,1,1,9,2,2,2,"1,2,3,4",9,9,9,1,5,4,6,1,1,9,4,1,2,9,2,2,1,,5,
9/15/2024 14:56:22,GP,5,0,8,3,9,9,0,2,2,2,"1,3,4,5",9,9,9,1,2,4,6,2,2,9,8,0,5,1,0,0,4,HORNBY,2,
9/15/2024 14:55:53,MT,1,0,0,4,3,3,3,2,2,2,5,6,6,6,2,1,1,6,2,2,4,4,1,5,9,0,0,0,0,0,0
9/15/2024 14:55:29,GO,2,4,8,2,8,8,8,2,2,2,7,8,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
9/15/2024 14:55:07,GP,2,0,8,1,5,7,4,2,2,2,"1,2,3,4",7,7,7,1,2,4,4,2,2,5,2,1,6,9,3,6,1,YALDHURST,2,
9/15/2024 14:55:06,KL,2,0,"2,4",6,9,9,9,2,2,2,"1,2,3,4",9,9,9,1,6,2,6,1,1,9,4,2,1,1,4,5,2,merivale,3,0
9/15/2024 14:54:55,YA,1,1,"1,2",2,0,0,0,2,2,2,1,9,0,0,3,0,3,1,1,1,9,3,2,4,9,3,3,3,Riccarton,5,
9/15/2024 14:54:27,GO,1,5,8,2,9,9,9,2,2,2,"1,2,3",9,9,9,2,3,3,4,2,2,9,3,2,2,9,4,6,6,Halswell,5,
9/15/2024 14:53:48,GP,5,0,8,2,7,7,7,2,2,2,2,8,9,9,1,2,1,6,2,2,9,5,1,6,9,4,2,1,YALDYURST,2,
9/15/2024 14:53:39,KL,2,0,8,2,0,0,0,2,2,2,"1,2,3,4",9,9,9,1,0,4,6,2,2,9,3,1,6,9,3,2,1,ilam,5,0
9/15/2024 14:53:18,YA,2,0,0,4,3,4,3,1,2,2,"1,3,4",6,6,7,1,3,4,6,2,1,6,2,2,6,9,4,5,1,Riccarton,5,
9/15/2024 14:52:34,GP,2,0,8,6,5,3,4,2,2,2,"1,2,3,4,5",7,6,7,1,5,1,6,2,2,5,5,2,5,ASIAN,3,5,1,WIGRAM,2,
9/15/2024 14:52:06,KL,1,5,8,3,9,9,4,1,2,2,"1,2,3,4",9,9,9,1,5,2,2,1,2,1,3,1,4,0,4,2,2,riccarton,5,0
9/15/2024 14:51:28,GP,6,5,8,1,1,1,1,2,2,2,"1,2,3",6,6,6,2,1,4,6,2,2,5,2,1,6,7,4,2,1,INVERCARGILL,2,
9/15/2024 14:50:44,YA,1,4,8,1,1,1,1,2,2,2,"1,2,3,4",8,7,9,3,1,4,6,1,2,9,1,1,6,3,2,6,2,Riccaton,5,
9/15/2024 14:50:26,KL,2,0,8,4,9,7,5,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,1,9,3,2,4,9,4,3,1,riccarton,5,0
9/15/2024 14:50:19,GP,1,3,8,2,7,7,3,2,2,2,"1,2,3,4",6,7,7,1,1,4,6,2,2,5,2,1,5,MALAYSIAN CHINESE,4,5,1,WIGRAM,2,
9/15/2024 14:49:29,GO,1,5,8,4,4,4,6,1,2,2,1,5,5,5,1,1,4,4,2,2,7,4,1,5,9,3,6,1,Halswell,5,
9/15/2024 14:49:16,GP,2,0,8,6,7,7,7,2,2,2,"1,2,3,4,5",8,8,8,1,5,1,"1,3,4",1,2,9,5,1,5,7,4,3,1,WIGRAM,2,
9/15/2024 14:48:46,KL,5,0,8,1,0,7,0,2,2,2,"1,2,3,4",7,7,7,1,3,4,6,2,1,8,5,1,2,1,2,1,6,somerfield,5,0
9/15/2024 14:48:10,GP,1,5,8,1,1,1,1,2,2,2,"1,2,3,4,5",9,9,9,1,1,4,0,2,1,9,3,1,5,8,4,3,1,BROOMFIELD,2,
9/15/2024 14:48:03,YA,6,1,7,0,9,0,0,0,0,0,"1,2,4",0,0,0,0 First Sunday today,0,0,0,0,0,0,0,0,6,3,0,6,0,0,5,My family moved from wellington to Christchurch this is our first Sunday at Church.
9/15/2024 14:47:32,GO,2,5,7 Couples for Christ,4,6,7,6,1,2,2,"1,2,3,4,5",8,8,9,1,5,4,4,1,2,8,4,1,2,9,4,2,1,Riccarton,5,
9/15/2024 14:46:56,KL,1,4,5,1,0,0,0,2,2,2,"1,2,3,4,5",9,9,9,1,5,1,4,2,2,9,3,2,4,8,4,3,3,ilam,5,0
9/15/2024 14:46:50,GP,3,0,8,4,0,5,0,2,2,2,"1,2,3,4,5",9,9,9,1,5,1,6,2,2,7,7,2,1,1,2,1,4,TEMPLETON,2,
9/15/2024 14:45:40,KL,1,4,"4, 7 working witht eh kids and youth",1,0,6,0,1,2,2,"1,2,3,4,5",7,5,7,1,4,4,4,2,2,7,3,1,4,8,4,3,1,ilam,5,0
9/15/2024 14:45:38,GP,3,0,8,2,1,2,2,2,2,2,"1,2,3,4,5,",9,9,9,1,3,1,6,1,1,8,4,2,4,"7,9",4,5,1,HEI HEI,2,
9/15/2024 14:44:12,GP,2,0,MINISTRY FOR THE SICK AND HOMEBOUND,4,7,5,3,2,2,2,"1,2,3,4,5",9,9,7,1,5,1,4,1,2,8,6,1,5,7,4,2,4,WIGRAM,2,
9/15/2024 14:44:05,GO,1,5,3,2,0,1,0,2,2,2,"1,2,3,4",9,9,9,2,5,4,5 Facebook,2,1,9,3,2,2,9,2,1,3,Riccarton,5,
9/15/2024 14:43:56,KL,3,0,"4,5 legion mary, eucharistic ministers",4,9,9,9,2,2,2,"1,2,3,4,5,6",9,9,9,1,6,1,"2,3",1,2,9,5,2,4,9,4,5,1,aidanfield,5,just want to thank parish for all the good works that they do for the parish community
9/15/2024 14:43:25,YA,1,4,"2,3,4,5",5,9,7,6,1,2,2,"1,2,3,4",9,9,9,1,5,1,"1,4",1,2,9,2,2,2,1,4,2,1,Avonhead ,5,
9/15/2024 14:42:48,GP,2,0,8,1,6,2,3,2,2,2,"1,2,3,4,5",8,7,7,1,3,4,6,2,2,6,6,2,5,7,4,2,3,HORNBY,2,
9/15/2024 14:42:26,GO,6,0,8,1,7,5,2,2,1,1,"1,2,3,4",7,8,7,2,5,4,6,1,1,8,2,2,6,9,4,6,2,Yaldhurst,5,
9/15/2024 14:42:00,KL,3,0,7,1,8,8,8,2,2,2,"1,2,3,4",8,8,8,1,2,1,6,2,2,8,1,2,4,9,1,0,2,aidanfield,5,0
9/15/2024 14:41:54,YA,2,0,"2,4,5",5,9,9,9,1,2,2,"1,2,3,4,5",7,9,9,1,3,4,1,2,2,7,3,2,4,10 Latin Mexican,4,4,5,Hornby,5,Love the parish and the brothers. Thank you!
9/15/2024 14:41:36,GP,3,0,4,1,6,6,5,2,2,2,"1,2,3",5,4,5,1,2,4,6,2,2,5,1,2,4,8,2,3,2,0,2,
9/15/2024 14:41:24,GO,6,0,8,4,7,5,3,2,1,1,"1,2,3,4",8,8,8,2,5,4,6,2,1,9,2,2,6,9,4,5,1,Yaldhurst,5,
9/15/2024 14:40:39,KL,3,0,8,4,5,4,6,2,2,2,"1,5",6,6,6,1,1,4,6,2,2,7,4,1,4,9,4,5,1,halswell,5,0
9/15/2024 14:40:22,GP,1,3,8,2,7,7,5,2,2,2,"1,2,3,4",6,6,6,1,1,4,6,2,2,3,2,2,5,MALAYSIAN CHINESE,4,5,1,WIGRAM,2,
9/15/2024 14:40:09,GO,6,0,8,1,5,3,4,1,2,1,"1,2,3,4",9,9,9,2,5,4,"4,5 Facebook",1,1,9,2,2,6,9,4,2,2,Yaldhurst,5,
9/15/2024 14:39:32,YA,1,4,8,1,1,1,5,2,2,2,"1,2,3,4",7,7,9,1,2,4,6,2,2,9,3,2,2,9,4,2,1,Riccarton,5,
9/15/2024 14:39:22,KL,3,0,8,2,3,3,3,2,2,2,"1,2,3,4,5",8,8,8,1,1,4,"1,4",1,2,9,5,1,6,9,4,3,1,yaldhurst,5,0
9/15/2024 14:39:01,GP,5,0,8,3,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,2,1,1,6,2,2,8,7,2,1,1,1,6,4,RUSSLEY,2,
9/15/2024 14:38:51,go,3,4,7 ATTENDING MASS,2,0,0,3,2,1,2,"1,2,3,4",0,0,9,2,0,4,2,2,1,9,4,1,6,9,4,2,1,RICCARTON,5,I WAS SENDING MESSAGE AT THE LINK GIVE IT TO ME. ME AND MY WIFE WE WANT TO GETTING MERAID AT THE CHURCH BUT NO REPLY.
9/15/2024 14:38:06,GP,4,0,"1,2,4,5,6",3,5,5,5,2,2,2,"1,2,3,4,5,6",9,9,9,1,6,2,4,1,2,9,6,2,6,1,4,1,4,SOCKBURN,2,
9/15/2024 14:37:57,YA,2,0,0,1,0,9,0,2,2,2,"1,2,3,5",9,9,9,2,2,4,6,2,2,7,6,2,1,"1,2",2,1,6,City,5,
9/15/2024 14:37:56,KL,1,5,8,2,4,5,7,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,6,1,2,9,3,1,4,9,4,4,1,riccarton,5,0
9/15/2024 14:37:10,GO,1,2,8,1,4,6,8,1,2,2,"1,2,4",8,8,8,1,2,4,4,1,1,8,4,2,6,9,4,6,1,Riccarton,MY HUSBAND ASK THE INFORMATIONS ON THE EMAIL ABOUT GETTING MY CHURCH WEDDING BUT UNTIL NOW NO REPLY,
9/15/2024 14:36:54,gp,5,0,8,0,8,0,0,2,0,0,"1,2,3,4,5",8,9,9,1,1,4,6,1,2,7,7,1,1,1,3,0,4,ILAM,2,
9/15/2024 14:36:36,KL,1,5,8,2,6,5,5,2,2,2,"1,2,3,4,5",7,7,7,1,3,4,6,2,2,7,3,1,4,10 sri lankan,4,4,2,city central,5,0
9/15/2024 14:36:04,YA,1,5,8,1,2,1,1,2,2,2,1,2,3,1,4,1,4,6,2,1,3,3,1,5,10 South American,4,3,1,Addington,5,
9/15/2024 14:35:41,gp,3,0,8,0,1,1,0,1,1,0,"1,2,3,4,5",9,9,9,5,5,1,6,2,1,9,6,2,1,1,2,1,"4,5",templeton,2,
9/15/2024 14:35:14,KL,1,5,8,1,6,6,6,2,2,2,"1,2,3,4,5",8,8,8,1,5,4,6,2,2,9,3,2,4,10 sri lankan,4,4,1,city central,5,0
9/15/2024 14:35:14,GO,6,2,4,1,4,2,3,2,2,1,7,5,5,5,2,6,4,"4,5 Facebook",2,2,9,2,1,6,9,4,2,1,Yaldhurst,5,
9/15/2024 14:34:16,gp,5,0,"2,5,6",4,0,9,9,2,2,1,"1,2,3,4",9,9,9,1,6,2,"2,4",1,2,9,7,2,1,1,4,2,4,sockburn,2,
9/15/2024 14:33:57,KL,2,0,8,5,0,0,9,2,2,2,3,9,9,0,0,2,4,3,2,2,9,4,2,6,9,4,2,1,0,5,0
9/15/2024 14:33:36,YA,2,6,8,1,0,0,1,2,2,1,"1,5",0,0,8,4,1,4,6,2,2,1,5,1,6,9,2,1,1,Burnside,5,
9/15/2024 14:32:44,gp,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,south african,2,6,2,sockburn,2,the band with mel and amiele miguel is good
9/15/2024 14:31:17,GO,2,0,"1,5",6,9,9,9,1,2,1,"1,2,3,4,5",9,9,9,1,5,1,"1,4",2,1,9,3,1,4,8,4,4,1,Riccarton,5,Catholic faith teachings and sessions would be very useful. God bless you all!
9/15/2024 14:31:04,gp,5,0,"2,4,5",3,9,9,9,1,2,2,"1,3,4,5",5,5,4,1,5,2,6,2,1,6,6,2,5,1,2,1,4,hornby,2,
9/15/2024 14:31:00,KL,6,1,8,2,1,1,1,2,2,2,"1,2,3",9,9,9,2,2,3,4,1,1,9,0,0,2,9,4,0,0,riccarton,5,0
9/15/2024 14:30:22,YA,2,0,8,2,8,8,6,2,2,2,4,9,9,9,1,1,4,6,2,1,8,3,1,6,9,4,2,1,0,5,
9/15/2024 14:29:39,KL,2,1,8,2,0,0,6,1,1,1,1,9,0,0,1,4,4,4,1,2,9,4,1,6,9,3,2,1,riccarton,5,0
9/15/2024 14:29:29,GO,4,0,"1,4,5",5,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,1,5,2,4,1,2,9,4,1,4,3,4,3,1,rICCARTON,5,
9/15/2024 14:29:13,gp,2,0,i haven't came just go to church,3,9,0,0,2,2,2,3,6,7,7,1,2,1,0,1,2,2,2,2,5,vietnam,4,2,1,hornby,4,
9/15/2024 14:28:26,KL,2,0,8,2,3,7,9,1,1,2,"1,2,3,4,5",9,9,9,1,3,4,2,1,1,8,5,2,5,9,4,2,1,riccarton,5,0
9/15/2024 14:28:13,YA,1,5,8,1,0,0,9,2,2,2,7,9,9,5,1,3,4,1,2,1,9,2,2,4,9,4,0,0,Ilam,5,
9/15/2024 14:27:51,GO,3,0,0,0,9,9,9,2,2,2,"1,2,3,4,5,6",0,0,0,2,1,4,0,2,1,6,3,2,4,1,2,5,1,Avonhead,5,
9/15/2024 14:27:09,gp,2,0,8,1,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,5,2,"1,4",2,1,8,1,1,6,9,2,6,8,yaldhurst,2,
9/15/2024 14:26:53,GO,4,0,"3,5,7 Marriage mentor",6,9,9,9,1,2,1,"1,2,3,4,5",9,9,9,1,6,3,"1,3,4,5 Alpha Marriage",1,1,9,6,2,5,1,4,2,1,Rolleston,5,
9/15/2024 14:26:51,YA,1,4,8,2,9,8,9,2,2,2,"1,2,3,5",9,9,9,1,1,4,6,1,1,9,2,2,4,9,2,0,1,Ilam,5,
9/15/2024 14:26:08,gp,2,0,8,3,6,8,9,1,2,2,"1,2,3,4,5",9,8,8,1,5,4,daily gospel,1,2,9,5,2,6,9,4,2,1,yaldhurst,2,
9/15/2024 14:25:14,KL,5,0,8,1,7,7,0,2,2,2,"1,2,3,4,5",9,9,6,1,5,2,6,1,2,7,8,2,1,1,2,2,4,russley,5,0
9/15/2024 14:25:10,GO,4,0,"3,5,7 marriage mentor",6,9,9,9,1,2,1,"1,2,3,4,5",9,9,9,1,6,3,"1,3,4,5 Alpha ?Marriage ?Narrator",2,1,9,6,1,5,1,2,2,2,Rolleston,5,
9/15/2024 14:24:55,YA,1,5,8,5,3,0,0,2,2,2,"1,2,3,4,5",9,9,9,1,6,4,6,2,2,9,3,1,0,9,0,0,0,0,5,
9/15/2024 14:24:27,gp,6,0,8,1,0,0,0,1,0,0,"1,2,3,4,",6,6,6,2,1,4,5,2,2,6,6,1,5,7,4,1,6,invercargil c,2,
9/15/2024 14:24:02,KL,3,4,7,3,8,8,8,0,1,1,"1,2,3,4,5,6",9,8,8,1,4,4,2,1,1,9,6,2,5,9,4,6,4,0,5,0
9/15/2024 14:23:22,gp,2,0,8,0,1,1,1,2,2,2,"1,2,3,4,5",9,9,9,2,2,4,3,1,2,9,5,1,6,9,4,3,1,upper mccarton,2,
9/15/2024 14:22:50,GO,0,2,8,1,9,5,3,1,2,2,"1,2,3,4",1,1,4,3,1,4,5 music,2,2,4,2,2,2,3,4,2,2,Hoon Hay,5,
9/15/2024 14:22:21,gp,2,0,8,3,3,3,3,2,1,2,"1,2,3,4,5",6,9,7,1,1,4,6,2,2,8,3,2,4,8,4,3,1,avonhead,2,"I would love to see some activities foe children like sunday school, children choir, ect."
9/15/2024 14:22:17,KL,2,0,8,3,4,6,7,2,2,2,7,9,9,9,1,4,1,1,1,2,8,3,2,4,9,4,2,2,upper riccarton,5,0
9/15/2024 14:22:12,YA,1,5,8,4,8,8,8,1,1,2,"1,5",9,8,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,
9/15/2024 14:21:35,GO,1,4,7 volunteer teacher aide in st theresas school,1,0,0,0,1,2,2,"1,2,4,5",9,9,9,1,6,3,4,1,1,9,5,2,2,9,4,6,6,Riccarton,5,
9/15/2024 14:21:06,KL,2,0,8,3,7,7,7,2,2,2,"1,2,3,4,5",9,9,9,1,5,1,4,1,1,9,3,1,4,9,4,2,1,upper riccarton,5,0
9/15/2024 14:20:49,YA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,3,0,5,4,Riccarton,5,
9/15/2024 14:20:42,gp,6,0,8,1,3,2,5,2,2,2,"1,2,3",7,5,5,4,5,4,"2,4",2,2,7,2,2,6,9,4,6,3,canterbury,2,
9/15/2024 14:19:52,GO,1,5,7 sunday mass,2,8,7,8,2,2,2,2,9,8,9,1,2,4,1,2,2,9,4,1,3,9,1,1,1,Mariehau,5,
9/15/2024 14:19:48,KL,1,6,7,1,1,1,1,2,2,2,"1,2,3,4,5",8,8,8,1,6,4,4,1,2,8,5,2,6,9,4,0,4,upper riccarton,5,0
